project_id,work_name,category,mp_name,state,district,agency_name,sanction_date,expected_completion,actual_completion,estimated_cost,sanctioned_amount,released_amount,expenditure,progress_percentage,latitude,longitude,status,is_cost_anomaly,is_exp_anomaly,is_progress_anomaly,is_delay,is_duplicate
MPLAD-2024-03015,Construction of Education in District_13,Education,MP_20,Gujarat,District_13,Agency_12,2023-04-20,2023-11-03,,1540378.23,1565586.36,1191128.0,682305.39,43.89,34.468079,68.45204,In Progress,False,False,False,False,False
MPLAD-2024-03016,Construction of Water Supply in District_4,Water Supply,MP_44,Maharashtra,District_4,Agency_28,2023-05-22,2024-04-14,,3570535.09,3418305.49,1720175.83,976706.41,28.13,31.267976,76.171779,In Progress,False,False,False,False,False
MPLAD-2024-03017,Construction of Water Supply in District_15,Water Supply,MP_2,Gujarat,District_15,Agency_3,2023-11-21,2024-08-04,,3502692.85,6694194.69,4131428.66,5394401.64,85.38,32.142279,92.549066,In Progress,True,True,False,False,False
MPLAD-2024-03018,Construction of Sanitation in District_12,Sanitation,MP_48,Karnataka,District_12,Agency_23,2023-07-31,2024-07-05,2025-01-16,2354231.25,2423317.59,1468746.69,1222425.08,54.97,8.398571,80.770554,Delayed,False,False,False,True,False
MPLAD-2024-03019,Construction of Roads in District_17,Roads,MP_26,Karnataka,District_17,Agency_2,2023-03-08,2023-10-03,,3591083.95,3663543.33,2154324.23,2019641.21,56.4,12.765877,68.595153,In Progress,False,False,False,False,False
MPLAD-2024-03020,Construction of Roads in District_17,Water Supply,MP_14,Gujarat,District_9,Agency_15,2023-09-09,2024-05-19,,4133056.8,3959346.38,2258907.92,1713773.6,44.18,12.765977,68.595253,In Progress,False,False,False,False,True
MPLAD-2024-03021,Construction of Education in District_4,Education,MP_11,Uttar Pradesh,District_4,Agency_6,2023-10-13,2024-04-20,,4095594.68,4289872.73,2726417.77,2225746.25,56.33,27.902316,87.752175,In Progress,False,False,False,False,False
MPLAD-2024-03022,Construction of Health in District_7,Health,MP_44,Karnataka,District_7,Agency_4,2023-09-26,2024-05-18,,1895090.28,1901747.77,1485762.16,1210982.79,70.0,8.975671,69.891747,In Progress,False,False,False,False,False
MPLAD-2024-03023,Construction of Health in District_16,Health,MP_47,Karnataka,District_16,Agency_28,2023-07-26,2024-04-29,,1311800.28,1343674.29,763444.69,1029872.19,15.13,21.262279,74.254232,In Progress,False,True,True,False,False
MPLAD-2024-03024,Construction of Health in District_1,Health,MP_1,Karnataka,District_1,Agency_22,2023-03-24,2024-02-07,,4464426.25,4502887.42,4378074.73,3321068.76,68.21,12.955243,96.683145,In Progress,False,False,False,False,False
MPLAD-2024-03025,Construction of Education in District_5,Education,MP_8,Gujarat,District_5,Agency_19,2023-08-01,2024-06-13,,3902260.79,3726377.6,3174465.69,2176025.98,56.14,12.467763,92.357215,In Progress,False,False,False,False,False
MPLAD-2024-03026,Construction of Health in District_5,Health,MP_28,Karnataka,District_5,Agency_9,2023-01-06,2023-09-19,,1255365.52,1228982.18,802760.65,459506.12,37.45,8.339376,76.72829,In Progress,False,False,False,False,False
MPLAD-2024-03027,Construction of Sanitation in District_19,Sanitation,MP_11,Karnataka,District_19,Agency_22,2023-07-23,2024-01-27,,4734517.78,4644812.66,3159539.49,2252512.39,49.09,31.452551,73.519315,In Progress,False,False,False,False,False
MPLAD-2024-03028,Construction of Education in District_6,Education,MP_13,Maharashtra,District_6,Agency_9,2023-09-24,2024-05-31,,4486985.51,4602547.53,3964290.02,2136998.34,41.99,25.226368,93.030885,In Progress,False,False,False,False,False
MPLAD-2024-03029,Construction of Education in District_6,Roads,MP_43,Maharashtra,District_17,Agency_10,2023-03-20,2023-11-21,,3337765.86,3242050.37,1767760.22,1440403.56,46.4,25.226468,93.030985,In Progress,False,False,False,False,True
MPLAD-2024-03030,Construction of Water Supply in District_15,Water Supply,MP_36,Uttar Pradesh,District_15,Agency_22,2023-10-14,2024-10-09,,2633134.05,5484077.54,4677924.75,4043950.18,20.88,11.215538,87.794868,In Progress,True,False,True,False,False
MPLAD-2024-03031,Construction of Water Supply in District_17,Water Supply,MP_7,Tamil Nadu,District_17,Agency_3,2023-07-05,2024-05-21,,4936706.57,5136931.78,4807317.75,3057341.45,62.5,32.682,87.67146,In Progress,False,False,False,False,False
MPLAD-2024-03032,Construction of Sanitation in District_6,Sanitation,MP_5,Tamil Nadu,District_6,Agency_20,2023-02-23,2023-10-14,,2002247.03,2093115.8,1518366.52,847874.84,37.35,26.778051,80.69358,In Progress,False,False,False,False,False
MPLAD-2024-03033,Construction of Community Hall in District_11,Community Hall,MP_37,Karnataka,District_11,Agency_16,2023-09-10,2024-07-07,,1377935.5,1411056.19,1269474.46,1049140.7,69.92,28.003488,68.310961,In Progress,False,False,False,False,False
MPLAD-2024-03034,Construction of Health in District_14,Health,MP_5,Gujarat,District_14,Agency_7,2023-11-01,2024-05-17,,2220448.56,2197982.4,2016920.25,1362787.57,55.94,18.218046,82.468799,In Progress,False,False,False,False,False
MPLAD-2024-03035,Construction of Sanitation in District_18,Sanitation,MP_42,Maharashtra,District_18,Agency_18,2023-03-08,2023-10-23,,4796019.15,5007540.04,2956637.02,1724653.51,32.12,30.878736,68.174639,In Progress,False,False,False,False,False
MPLAD-2024-03036,Construction of Community Hall in District_13,Community Hall,MP_8,Karnataka,District_13,Agency_12,2023-04-25,2024-03-26,,1508708.79,1514435.8,944676.33,1074042.74,14.75,15.952021,82.822025,In Progress,False,True,True,False,False
MPLAD-2024-03037,Construction of Roads in District_10,Roads,MP_12,Tamil Nadu,District_10,Agency_24,2023-03-22,2023-10-07,,4916934.38,4732207.43,3248013.76,2986201.95,67.86,19.43386,88.269645,In Progress,False,False,False,False,False
MPLAD-2024-03038,Construction of Roads in District_1,Roads,MP_47,Maharashtra,District_1,Agency_17,2023-05-09,2024-03-01,2024-03-01,1351428.05,1380151.45,1361421.23,1790262.46,100.0,13.43224,86.379858,Completed,False,True,False,False,False
MPLAD-2024-03039,Construction of Community Hall in District_19,Community Hall,MP_6,Gujarat,District_19,Agency_11,2023-01-14,2023-10-18,,3361749.12,3412825.21,1750921.45,1307808.0,39.05,14.018374,74.041653,In Progress,False,False,False,False,False
MPLAD-2024-03040,Construction of Water Supply in District_8,Water Supply,MP_25,Karnataka,District_8,Agency_15,2023-03-02,2023-09-09,2023-08-16,2104872.67,2149437.37,1726284.15,2482923.23,100.0,34.449974,89.567479,Completed,False,True,False,False,False
MPLAD-2024-03041,Construction of Education in District_10,Education,MP_15,Karnataka,District_10,Agency_22,2023-10-18,2024-09-06,,2580046.68,2475622.4,1555908.46,1447843.92,56.27,17.567128,73.498079,In Progress,False,False,False,False,False
MPLAD-2024-03042,Construction of Health in District_16,Health,MP_7,Tamil Nadu,District_16,Agency_22,2023-12-16,2024-10-04,,4227402.4,4132558.19,2748684.81,1886852.96,45.05,19.928883,82.608567,In Progress,False,False,False,False,False
MPLAD-2024-03043,Construction of Water Supply in District_1,Water Supply,MP_8,Karnataka,District_1,Agency_4,2023-08-27,2024-08-14,,4258051.52,4394004.73,3950898.21,2155239.38,51.99,11.487301,71.616989,In Progress,False,False,False,False,False
MPLAD-2024-03044,Construction of Education in District_1,Education,MP_38,Karnataka,District_1,Agency_14,2023-10-02,2024-09-10,,4791451.09,4944489.0,3837938.24,3430105.84,76.16,25.70862,85.774055,In Progress,False,False,False,False,False
MPLAD-2024-03045,Construction of Roads in District_17,Roads,MP_22,Maharashtra,District_17,Agency_22,2023-07-13,2024-05-10,,4017708.12,3910089.37,2281781.25,1920829.33,47.6,11.91704,77.131454,In Progress,False,False,False,False,False
MPLAD-2024-03046,Construction of Sanitation in District_7,Sanitation,MP_45,Tamil Nadu,District_7,Agency_7,2023-09-12,2024-03-23,,2434547.47,2547809.35,2163038.82,1598237.68,68.61,34.191052,82.848025,In Progress,False,False,False,False,False
MPLAD-2024-03047,Construction of Water Supply in District_16,Water Supply,MP_43,Karnataka,District_16,Agency_14,2023-07-21,2024-03-24,,4622718.54,4578481.28,2816728.99,1703290.61,38.41,22.531039,87.109575,In Progress,False,False,False,False,False
MPLAD-2024-03048,Construction of Community Hall in District_13,Community Hall,MP_40,Karnataka,District_13,Agency_9,2023-02-10,2023-11-06,,3744303.86,3565447.03,1879061.16,1389950.9,36.57,26.343479,84.013386,In Progress,False,False,False,False,False
MPLAD-2024-03049,Construction of Community Hall in District_9,Community Hall,MP_29,Uttar Pradesh,District_9,Agency_9,2023-03-08,2023-11-07,2024-04-08,3343041.43,3277001.45,2686884.77,2346380.4,78.73,32.314887,84.167464,Delayed,False,False,False,True,False
MPLAD-2024-03050,Construction of Water Supply in District_1,Water Supply,MP_36,Uttar Pradesh,District_1,Agency_24,2023-07-23,2024-04-08,,1773718.37,1805901.76,1749606.19,1041610.45,54.86,12.321248,89.364928,In Progress,False,False,False,False,False
MPLAD-2024-03051,Construction of Health in District_1,Health,MP_16,Tamil Nadu,District_1,Agency_15,2023-01-17,2023-11-16,,2626246.01,2511399.13,2354373.89,1768022.62,68.02,17.975506,76.417285,In Progress,False,False,False,False,False
MPLAD-2024-03052,Construction of Sanitation in District_7,Sanitation,MP_47,Uttar Pradesh,District_7,Agency_18,2023-11-07,2024-06-04,,2821920.69,2775935.15,2148499.28,1822105.2,67.93,16.53925,83.333489,In Progress,False,False,False,False,False
MPLAD-2024-03053,Construction of Health in District_2,Health,MP_45,Gujarat,District_2,Agency_9,2023-04-18,2023-10-29,,4360504.64,4172220.77,2249447.13,2974821.9,73.28,14.130977,89.611384,In Progress,False,True,False,False,False
MPLAD-2024-03054,Construction of Health in District_2,Roads,MP_47,Tamil Nadu,District_1,Agency_29,2023-05-12,2023-11-15,,3585053.51,3736804.98,2184076.94,1830515.11,44.91,14.131077,89.611484,In Progress,False,False,False,False,True
MPLAD-2024-03055,Construction of Community Hall in District_14,Community Hall,MP_24,Uttar Pradesh,District_14,Agency_17,2023-08-10,2024-03-29,,2553540.18,2641527.81,1326536.49,973784.88,34.78,29.56146,69.248955,In Progress,False,False,False,False,False
MPLAD-2024-03056,Construction of Water Supply in District_9,Water Supply,MP_42,Karnataka,District_9,Agency_14,2023-07-21,2024-05-06,,4326218.75,4472484.85,4098732.73,2330768.29,53.47,8.416653,92.590915,In Progress,False,False,False,False,False
MPLAD-2024-03057,Construction of Education in District_7,Education,MP_37,Karnataka,District_7,Agency_20,2023-01-28,2024-01-24,,3891900.77,3904025.5,3378136.54,1832456.12,47.21,16.447018,96.205964,In Progress,False,False,False,False,False
MPLAD-2024-03058,Construction of Roads in District_3,Roads,MP_2,Maharashtra,District_3,Agency_6,2023-10-01,2024-04-26,,4428471.8,4531777.29,4381656.81,2874715.15,68.52,17.431909,89.251105,In Progress,False,False,False,False,False
MPLAD-2024-03059,Construction of Roads in District_10,Roads,MP_34,Karnataka,District_10,Agency_9,2023-08-29,2024-04-16,,3945667.65,3755624.52,2555814.59,1300257.13,38.06,11.543706,83.741516,In Progress,False,False,False,False,False
MPLAD-2024-03060,Construction of Roads in District_3,Roads,MP_17,Karnataka,District_3,Agency_9,2023-07-10,2024-03-15,,4162224.96,4037884.15,2998235.31,2318664.12,53.52,30.578108,76.680757,In Progress,False,False,False,False,False
MPLAD-2024-03061,Construction of Sanitation in District_11,Sanitation,MP_2,Uttar Pradesh,District_11,Agency_26,2023-12-18,2024-07-31,,1844092.31,1854841.29,1307953.97,1195638.23,69.36,22.017169,78.418649,In Progress,False,False,False,False,False
MPLAD-2024-03062,Construction of Water Supply in District_13,Water Supply,MP_34,Maharashtra,District_13,Agency_16,2023-02-13,2024-01-21,,2302071.93,2248563.4,1736506.89,1497286.34,12.87,13.512729,81.78903,In Progress,False,False,True,False,False
MPLAD-2024-03063,Construction of Community Hall in District_6,Community Hall,MP_39,Maharashtra,District_6,Agency_6,2023-04-22,2024-03-12,,1276137.67,1301823.64,988317.34,714917.79,52.72,34.23553,70.624102,In Progress,False,False,False,False,False
MPLAD-2024-03064,Construction of Water Supply in District_12,Water Supply,MP_39,Tamil Nadu,District_12,Agency_21,2023-02-22,2024-02-16,,4479296.04,4424068.65,4160003.77,3444244.57,71.69,32.114552,87.783128,In Progress,False,False,False,False,False
MPLAD-2024-03065,Construction of Education in District_14,Education,MP_33,Karnataka,District_14,Agency_15,2023-01-06,2023-11-07,,1129207.65,1844789.57,1508694.79,1204195.26,68.5,28.887117,87.126079,In Progress,True,False,False,False,False
MPLAD-2024-03066,Construction of Community Hall in District_12,Community Hall,MP_8,Karnataka,District_12,Agency_29,2023-01-19,2023-11-11,,4064955.61,8435131.28,5317470.42,4841926.26,6.05,18.63029,89.137238,In Progress,True,False,True,False,False
MPLAD-2024-03067,Construction of Community Hall in District_15,Community Hall,MP_34,Tamil Nadu,District_15,Agency_24,2023-04-27,2023-12-28,,2708624.16,2579919.66,1375072.55,1088901.82,46.13,24.004045,82.695977,In Progress,False,False,False,False,False
MPLAD-2024-03068,Construction of Water Supply in District_14,Water Supply,MP_22,Uttar Pradesh,District_14,Agency_22,2023-05-15,2024-04-17,,2273300.85,2217989.32,1132266.89,705209.44,31.47,13.740544,70.533092,In Progress,False,False,False,False,False
MPLAD-2024-03069,Construction of Roads in District_1,Roads,MP_13,Gujarat,District_1,Agency_4,2023-05-06,2024-04-19,,3870911.47,4023665.48,3896461.46,3031834.43,68.61,29.485016,71.192764,In Progress,False,False,False,False,False
MPLAD-2024-03070,Construction of Health in District_3,Health,MP_28,Uttar Pradesh,District_3,Agency_16,2023-05-17,2024-01-18,,3678992.47,3781770.95,3263412.51,3029581.54,83.93,28.103084,75.590552,In Progress,False,False,False,False,False
MPLAD-2024-03071,Construction of Sanitation in District_19,Sanitation,MP_21,Gujarat,District_19,Agency_24,2023-11-17,2024-05-23,2024-04-25,4699074.75,4548490.02,4332201.61,5307228.64,100.0,31.973808,68.072368,Completed,False,True,False,False,False
MPLAD-2024-03072,Construction of Sanitation in District_19,Roads,MP_28,Tamil Nadu,District_5,Agency_20,2023-03-23,2023-11-10,2023-10-21,4328353.27,4225473.44,3981919.84,5481477.69,100.0,31.973908,68.072468,Completed,False,True,False,False,True
MPLAD-2024-03073,Construction of Education in District_13,Education,MP_25,Gujarat,District_13,Agency_7,2023-03-26,2023-11-23,,4320292.39,4178113.21,2866725.98,2207836.56,52.66,13.761158,72.077874,In Progress,False,False,False,False,False
MPLAD-2024-03074,Construction of Health in District_1,Health,MP_16,Tamil Nadu,District_1,Agency_1,2023-06-30,2024-03-06,,1492985.09,1547181.62,798004.99,749850.51,45.54,11.199347,84.732178,In Progress,False,False,False,False,False
MPLAD-2024-03075,Construction of Health in District_1,Education,MP_11,Karnataka,District_7,Agency_1,2023-07-02,2024-02-22,2024-07-14,1319943.83,1333467.09,1233874.86,643532.5,51.15,11.199447,84.732278,Delayed,False,False,False,True,True
MPLAD-2024-03076,Construction of Health in District_7,Health,MP_6,Uttar Pradesh,District_7,Agency_22,2023-12-21,2024-09-24,,1704385.92,1775759.56,986084.39,877666.63,13.01,9.132629,81.469808,In Progress,False,False,True,False,False
MPLAD-2024-03077,Construction of Roads in District_17,Roads,MP_8,Tamil Nadu,District_17,Agency_26,2023-01-29,2023-10-24,,4269798.06,4366382.08,3250296.43,2883085.89,61.02,34.388291,92.546795,In Progress,False,False,False,False,False
MPLAD-2024-03078,Construction of Water Supply in District_17,Water Supply,MP_23,Uttar Pradesh,District_17,Agency_15,2023-04-15,2024-03-10,,3833107.3,3954957.09,3052862.04,2453961.01,62.8,18.307427,84.496963,In Progress,False,False,False,False,False
MPLAD-2024-03079,Construction of Education in District_11,Education,MP_41,Tamil Nadu,District_11,Agency_22,2023-02-13,2023-12-27,,2029861.33,2017738.83,1292135.14,717522.0,34.29,32.707629,79.051342,In Progress,False,False,False,False,False
MPLAD-2024-03080,Construction of Community Hall in District_17,Community Hall,MP_9,Uttar Pradesh,District_17,Agency_14,2023-02-20,2023-12-26,,3992014.6,3862353.11,2750804.88,1517578.43,36.45,25.905655,85.616973,In Progress,False,False,False,False,False
MPLAD-2024-03081,Construction of Health in District_14,Health,MP_34,Karnataka,District_14,Agency_26,2023-06-23,2024-05-19,2024-07-31,1853487.63,1848747.0,1722390.84,996214.81,48.7,26.907859,69.551448,Delayed,False,False,False,True,False
MPLAD-2024-03082,Construction of Roads in District_14,Roads,MP_47,Gujarat,District_14,Agency_24,2023-05-15,2024-03-18,,4919760.95,4973691.51,3656648.93,2535873.76,51.73,10.628109,94.970553,In Progress,False,False,False,False,False
MPLAD-2024-03083,Construction of Health in District_10,Health,MP_33,Maharashtra,District_10,Agency_18,2023-06-16,2023-12-20,,3502568.27,3391879.59,2650043.39,1483932.68,39.53,26.284993,86.806017,In Progress,False,False,False,False,False
MPLAD-2024-03084,Construction of Health in District_14,Health,MP_46,Tamil Nadu,District_14,Agency_10,2023-07-31,2024-06-27,,3334786.33,5614056.78,4500873.13,2364893.43,11.91,24.066494,87.00239,In Progress,True,False,True,False,False
MPLAD-2024-03085,Construction of Health in District_7,Health,MP_24,Gujarat,District_7,Agency_28,2023-09-17,2024-09-13,2024-09-09,4581902.42,4742433.09,4696559.99,4411518.55,98.09,35.736169,93.151233,Completed,False,False,False,False,False
MPLAD-2024-03086,Construction of Health in District_15,Health,MP_29,Tamil Nadu,District_15,Agency_21,2023-04-03,2024-01-02,,3910329.8,3744291.04,1963974.05,1722247.74,45.9,31.623594,77.07463,In Progress,False,False,False,False,False
MPLAD-2024-03087,Construction of Education in District_17,Education,MP_29,Uttar Pradesh,District_17,Agency_5,2023-05-08,2024-03-06,,2590599.43,2642459.79,2530586.95,1365233.09,55.4,30.997369,77.150639,In Progress,False,False,False,False,False
